timestamps,TP9,AF7,AF8,TP10,Right AUX
1709720513.259,-75.684,-64.941,-18.066,-79.102,0.000
1709720513.263,-59.082,-76.660,-20.020,-58.105,0.000
1709720513.267,-46.875,-83.984,-20.996,-40.039,0.000
1709720513.271,-42.480,-72.754,-20.996,-42.480,0.000
1709720513.275,-48.340,-77.148,-26.855,-49.805,0.000
1709720513.279,-57.129,-90.332,-33.691,-61.035,0.000
1709720513.282,-55.664,-80.078,-32.227,-64.453,0.000
1709720513.286,-35.156,-65.430,-24.902,-43.457,0.000
1709720513.290,-27.344,-65.430,-22.949,-24.414,0.000
1709720513.294,-27.832,-64.453,-20.020,-14.648,0.000
1709720513.298,-53.711,-67.871,-28.320,-46.875,0.000
1709720513.302,-75.195,-74.219,-42.969,-73.730,0.000
1709720513.306,-41.504,-62.988,-36.133,-37.598,0.000
1709720513.310,-31.250,-50.781,-29.785,-18.555,0.000
1709720513.314,-52.246,-51.270,-29.785,-40.039,0.000
1709720513.318,-61.035,-51.270,-30.273,-63.477,0.000
1709720513.322,-48.340,-47.852,-29.297,-62.500,0.000
1709720513.325,-41.016,-58.594,-26.855,-52.734,0.000
1709720513.329,-48.828,-67.871,-29.785,-48.340,0.000
1709720513.333,-45.898,-57.129,-38.574,-53.223,0.000
1709720513.337,-49.316,-48.828,-33.203,-64.453,0.000
1709720513.341,-55.664,-55.664,-19.531,-67.871,0.000
1709720513.345,-68.359,-68.359,-24.902,-84.473,0.000
1709720513.349,-65.430,-63.477,-34.180,-66.406,0.000
1709720513.353,-57.129,-54.199,-32.715,-52.734,0.000
1709720513.357,-72.754,-53.711,-30.273,-81.055,0.000
1709720513.361,-82.031,-56.641,-31.250,-86.426,0.000
1709720513.364,-57.129,-51.270,-21.484,-59.082,0.000
1709720513.368,-33.203,-45.898,-17.578,-35.645,0.000
1709720513.372,-32.715,-51.270,-24.414,-42.480,0.000
1709720513.376,-36.133,-48.340,-25.391,-63.477,0.000
1709720513.380,-43.457,-44.434,-24.902,-67.871,0.000
1709720513.384,-25.391,-40.039,-16.113,-36.133,0.000
1709720513.388,-11.719,-36.133,-7.324,-12.207,0.000
1709720513.392,-41.504,-43.457,-20.508,-48.340,0.000
1709720513.396,-58.594,-50.293,-23.926,-77.148,0.000
1709720513.400,-53.711,-47.363,-16.113,-73.242,0.000
1709720513.403,-49.805,-45.410,-20.996,-70.801,0.000
1709720513.407,-45.410,-45.898,-23.438,-45.898,0.000
1709720513.411,-38.086,-47.852,-26.855,-20.996,0.000
1709720513.415,-43.457,-58.105,-35.156,-58.594,0.000
1709720513.419,-62.988,-56.641,-33.203,-84.961,0.000
1709720513.423,-60.059,-46.875,-28.320,-76.172,0.000
1709720513.427,-24.414,-44.922,-20.996,-38.086,0.000
1709720513.431,-22.461,-49.316,-20.020,-13.184,0.000
1709720513.435,-72.266,-54.199,-41.504,-78.125,0.000
1709720513.439,-81.055,-50.293,-42.480,-102.051,0.000
1709720513.443,-62.500,-48.340,-26.855,-67.871,0.000
1709720513.446,-54.199,-52.734,-32.715,-59.082,0.000
1709720513.450,-56.152,-60.059,-44.434,-71.289,0.000
1709720513.454,-60.547,-53.223,-34.668,-72.754,0.000
1709720513.458,-63.477,-44.434,-24.902,-83.008,0.000
1709720513.462,-77.148,-50.781,-29.297,-96.680,0.000
1709720513.466,-76.660,-54.688,-33.691,-86.914,0.000
1709720513.470,-53.223,-48.828,-32.227,-73.242,0.000
1709720513.474,-52.734,-43.457,-23.926,-66.895,0.000
1709720513.478,-64.941,-43.945,-25.879,-79.102,0.000
1709720513.482,-75.684,-46.387,-38.574,-98.633,0.000
1709720513.486,-71.289,-48.828,-36.133,-94.727,0.000
1709720513.489,-27.832,-38.574,-15.625,-45.410,0.000
1709720513.493,-44.434,-39.551,-22.461,-51.270,0.000
1709720513.497,-86.426,-58.105,-36.621,-99.121,0.000
1709720513.501,-74.707,-62.012,-35.645,-93.262,0.000
1709720513.505,-61.035,-51.270,-40.039,-68.848,0.000
1709720513.509,-55.664,-46.875,-37.109,-56.152,0.000
1709720513.513,-56.152,-49.316,-29.785,-53.223,0.000
1709720513.517,-68.359,-55.176,-30.273,-71.777,0.000
1709720513.521,-81.055,-54.199,-33.691,-84.961,0.000
1709720513.525,-73.242,-54.199,-33.203,-72.266,0.000
1709720513.529,-53.711,-47.852,-26.367,-58.594,0.000
1709720513.532,-33.203,-36.133,-20.020,-40.527,0.000
1709720513.536,-58.105,-44.922,-30.273,-62.988,0.000
1709720513.540,-93.750,-58.594,-42.969,-105.469,0.000
1709720513.544,-75.195,-59.082,-41.504,-90.820,0.000
1709720513.548,-53.223,-50.293,-37.109,-70.801,0.000
1709720513.552,-54.199,-42.969,-41.992,-82.520,0.000
1709720513.556,-71.777,-46.387,-45.410,-101.562,0.000
1709720513.560,-74.707,-41.992,-30.273,-108.887,0.000
1709720513.564,-54.199,-37.109,-26.367,-87.891,0.000
1709720513.568,-43.945,-44.434,-39.551,-68.848,0.000
1709720513.571,-56.152,-38.086,-45.898,-64.453,0.000
1709720513.575,-79.102,-37.598,-37.598,-71.289,0.000
1709720513.579,-71.289,-49.316,-20.508,-67.383,0.000
1709720513.583,-66.895,-58.105,-32.227,-79.102,0.000
1709720513.587,-74.219,-55.664,-42.969,-89.355,0.000
1709720513.591,-57.617,-40.527,-34.668,-70.801,0.000
1709720513.595,-66.406,-41.992,-37.598,-80.566,0.000
1709720513.599,-85.938,-51.270,-39.551,-95.215,0.000
1709720513.603,-85.938,-52.246,-40.039,-84.473,0.000
1709720513.607,-55.664,-37.598,-32.715,-60.059,0.000
1709720513.611,-39.551,-34.180,-27.832,-51.758,0.000
1709720513.614,-64.941,-49.316,-32.715,-66.895,0.000
1709720513.618,-92.773,-50.781,-34.668,-100.586,0.000
1709720513.622,-76.660,-38.574,-25.879,-76.172,0.000
1709720513.626,-51.758,-41.992,-22.461,-31.738,0.000
1709720513.630,-72.266,-54.199,-43.945,-63.965,0.000
1709720513.634,-81.055,-56.641,-47.852,-86.914,0.000
1709720513.638,-81.055,-58.105,-36.133,-101.074,0.000
1709720513.642,-84.473,-56.152,-39.062,-128.906,0.000
1709720513.646,-70.312,-53.711,-36.621,-108.887,0.000
1709720513.650,-59.570,-47.363,-29.297,-74.219,0.000
1709720513.654,-68.359,-42.969,-26.367,-78.613,0.000
1709720513.657,-95.703,-48.340,-34.668,-103.516,0.000
1709720513.661,-96.680,-48.340,-40.039,-101.562,0.000
1709720513.665,-87.402,-46.875,-34.180,-90.820,0.000
1709720513.669,-55.664,-40.527,-18.555,-50.781,0.000
1709720513.673,-56.152,-40.527,-20.020,-49.805,0.000
1709720513.677,-107.422,-62.500,-47.363,-115.234,0.000
1709720513.681,-101.562,-53.711,-43.457,-102.539,0.000
1709720513.685,-69.824,-33.691,-28.809,-68.359,0.000
1709720513.689,-62.500,-34.668,-27.832,-76.172,0.000
1709720513.693,-76.660,-39.062,-35.156,-88.867,0.000
1709720513.696,-79.102,-44.434,-30.273,-88.867,0.000
1709720513.700,-84.961,-41.504,-25.879,-100.098,0.000
1709720513.704,-73.242,-33.691,-23.926,-93.262,0.000
1709720513.708,-49.316,-33.691,-26.367,-76.660,0.000
1709720513.712,-49.316,-30.273,-27.344,-64.941,0.000
1709720513.716,-70.312,-31.250,-23.438,-80.078,0.000
1709720513.720,-102.539,-44.922,-30.273,-125.977,0.000
1709720513.724,-91.309,-43.457,-34.180,-115.234,0.000
1709720513.728,-61.035,-36.133,-28.809,-66.406,0.000
1709720513.732,-69.336,-39.062,-30.762,-62.012,0.000
1709720513.736,-108.398,-47.363,-43.945,-106.934,0.000
1709720513.739,-112.793,-43.945,-38.574,-106.445,0.000
1709720513.743,-93.750,-39.062,-31.250,-98.633,0.000
1709720513.747,-83.008,-42.969,-33.691,-100.098,0.000
1709720513.751,-80.566,-44.434,-30.273,-84.961,0.000
1709720513.755,-95.215,-43.457,-25.879,-96.680,0.000
1709720513.759,-95.703,-35.156,-20.508,-100.586,0.000
1709720513.763,-109.375,-37.109,-22.461,-98.633,0.000
1709720513.767,-132.324,-58.105,-32.715,-113.770,0.000
1709720513.771,-95.703,-51.270,-28.320,-96.191,0.000
1709720513.775,-80.078,-41.504,-18.555,-85.938,0.000
1709720513.778,-132.324,-40.039,-26.855,-131.836,0.000
1709720513.782,-135.742,-29.297,-32.715,-147.949,0.000
1709720513.786,-81.055,-36.133,-17.578,-98.633,0.000
1709720513.790,-76.660,-46.387,-11.230,-72.754,0.000
1709720513.794,-107.910,-42.480,-15.625,-98.633,0.000
1709720513.798,-119.141,-40.527,-18.066,-132.324,0.000
1709720513.802,-96.680,-42.969,-9.277,-120.605,0.000
1709720513.806,-69.824,-44.922,-6.836,-78.613,0.000
1709720513.810,-70.312,-44.434,-15.137,-70.801,0.000
1709720513.814,-74.707,-42.480,-20.996,-84.473,0.000
1709720513.818,-69.824,-50.781,-17.578,-84.961,0.000
1709720513.821,-71.777,-56.152,-12.207,-78.125,0.000
1709720513.825,-62.012,-50.293,-29.297,-68.359,0.000
1709720513.829,-31.250,-46.875,-25.391,-39.062,0.000
1709720513.833,-28.809,-52.246,-10.254,-35.645,0.000
1709720513.837,-43.457,-53.223,-23.438,-50.781,0.000
1709720513.841,-44.434,-54.688,-35.645,-48.828,0.000
1709720513.845,-26.367,-53.223,-32.227,-22.949,0.000
1709720513.849,0.000,-53.711,-25.391,-3.906,0.000
1709720513.853,2.930,-58.594,-38.086,-12.207,0.000
1709720513.857,-8.789,-57.617,-43.945,-32.227,0.000
1709720513.860,-15.137,-54.688,-35.645,-38.574,0.000
1709720513.864,11.719,-50.293,-20.996,2.441,0.000
1709720513.868,13.184,-57.129,-27.344,12.695,0.000
1709720513.872,-19.531,-71.777,-51.270,-29.785,0.000
1709720513.876,-6.348,-60.059,-43.457,-33.203,0.000
1709720513.880,-16.113,-51.758,-34.668,-38.574,0.000
1709720513.884,-31.738,-60.059,-41.992,-44.434,0.000
1709720513.888,-11.230,-59.570,-47.363,-29.297,0.000
1709720513.892,7.324,-50.293,-38.086,-19.531,0.000
1709720513.896,-11.230,-59.082,-33.203,-27.832,0.000
1709720513.900,-41.992,-73.242,-44.434,-46.875,0.000
1709720513.903,-44.434,-67.871,-50.293,-43.457,0.000
1709720513.907,-5.859,-48.340,-33.691,0.977,0.000
1709720513.911,12.695,-40.039,-27.832,12.695,0.000
1709720513.915,-23.926,-58.105,-52.246,-43.945,0.000
1709720513.919,-38.086,-59.570,-58.105,-73.242,0.000
1709720513.923,-17.090,-48.828,-47.852,-59.082,0.000
1709720513.927,-6.836,-50.293,-41.992,-27.832,0.000
1709720513.931,-20.996,-53.711,-37.109,-22.949,0.000
1709720513.935,-44.434,-60.059,-46.387,-43.945,0.000
1709720513.939,-60.059,-67.383,-49.316,-60.059,0.000
1709720513.943,-42.480,-65.430,-40.039,-65.918,0.000
1709720513.946,-19.043,-55.176,-33.691,-46.875,0.000
1709720513.950,-20.508,-50.293,-37.109,-29.297,0.000
1709720513.954,-12.207,-39.062,-30.273,-8.789,0.000
1709720513.958,-30.273,-48.828,-34.180,-38.086,0.000
1709720513.962,-66.406,-64.941,-50.293,-81.055,0.000
1709720513.966,-41.016,-57.617,-41.504,-49.805,0.000
1709720513.970,-17.578,-56.152,-35.645,-28.320,0.000
1709720513.974,-32.227,-58.105,-44.434,-53.711,0.000
1709720513.978,-53.223,-60.059,-43.945,-75.684,0.000
1709720513.982,-49.316,-54.199,-32.227,-59.082,0.000
1709720513.986,-41.016,-47.363,-34.668,-40.039,0.000
1709720513.989,-36.621,-47.852,-37.109,-26.855,0.000
1709720513.993,-42.480,-54.688,-35.645,-29.785,0.000
1709720513.997,-43.945,-49.805,-37.109,-48.340,0.000
1709720514.001,-43.457,-42.969,-32.715,-63.477,0.000
1709720514.005,-62.988,-53.711,-41.504,-78.125,0.000
1709720514.009,-45.410,-59.570,-44.434,-54.688,0.000
1709720514.013,-29.297,-56.152,-42.480,-42.969,0.000
1709720514.017,-58.594,-52.734,-44.434,-75.684,0.000
1709720514.021,-71.289,-51.270,-38.574,-99.121,0.000
1709720514.025,-59.082,-53.223,-41.992,-80.078,0.000
1709720514.028,-48.340,-41.016,-41.992,-51.758,0.000
1709720514.032,-46.875,-35.156,-42.969,-48.828,0.000
1709720514.036,-58.105,-49.805,-45.410,-67.871,0.000
1709720514.040,-61.035,-53.711,-35.645,-84.961,0.000
1709720514.044,-30.762,-39.551,-21.973,-52.246,0.000
1709720514.048,-33.203,-48.828,-34.180,-41.504,0.000
1709720514.052,-71.289,-69.336,-57.617,-67.383,0.000
1709720514.056,-69.336,-59.570,-48.340,-85.449,0.000
1709720514.060,-64.453,-59.082,-46.387,-103.027,0.000
1709720514.064,-63.477,-65.918,-41.016,-82.520,0.000
1709720514.068,-44.434,-41.992,-24.902,-68.359,0.000
1709720514.071,-30.762,-41.992,-27.344,-61.523,0.000
1709720514.075,-49.316,-63.477,-26.367,-60.547,0.000
1709720514.079,-75.684,-56.152,-29.297,-77.148,0.000
1709720514.083,-66.895,-50.781,-27.344,-76.660,0.000
1709720514.087,-28.320,-49.316,-14.160,-57.129,0.000
1709720514.091,-15.137,-45.410,-8.789,-27.832,0.000
1709720514.095,-46.875,-52.734,-15.137,-52.734,0.000
1709720514.099,-69.336,-58.594,-10.254,-85.449,0.000
1709720514.103,-66.895,-48.828,-2.441,-69.824,0.000
1709720514.107,-49.805,-42.480,-2.441,-51.758,0.000
1709720514.111,-46.875,-37.598,-5.371,-56.152,0.000
1709720514.114,-55.664,-38.574,-8.301,-75.195,0.000
1709720514.118,-71.777,-53.711,-11.719,-91.309,0.000
1709720514.122,-84.961,-54.199,-12.695,-98.633,0.000
1709720514.126,-67.871,-50.781,-10.742,-87.891,0.000
1709720514.130,-46.875,-45.410,-8.301,-62.012,0.000
1709720514.134,-41.504,-38.574,1.465,-49.805,0.000
1709720514.138,-73.242,-52.246,0.488,-83.496,0.000
1709720514.142,-103.516,-52.734,-5.371,-110.352,0.000
1709720514.146,-72.754,-31.250,-1.953,-79.102,0.000
1709720514.150,-60.547,-41.992,-5.371,-66.406,0.000
1709720514.153,-84.961,-55.664,-10.742,-97.168,0.000
1709720514.157,-105.957,-47.852,-11.719,-120.117,0.000
1709720514.161,-97.168,-33.203,-0.977,-106.445,0.000
1709720514.165,-73.730,-28.320,3.906,-83.984,0.000
1709720514.169,-72.754,-22.949,0.977,-89.844,0.000
1709720514.173,-93.262,-25.879,-3.418,-117.676,0.000
1709720514.177,-102.051,-37.598,-2.930,-127.930,0.000
1709720514.181,-113.281,-41.504,-2.930,-141.113,0.000
1709720514.185,-114.746,-49.805,-9.766,-135.742,0.000
1709720514.189,-94.238,-45.898,-7.324,-105.957,0.000
1709720514.192,-102.051,-29.785,-1.465,-117.676,0.000
1709720514.196,-117.188,-30.762,4.883,-131.348,0.000
1709720514.200,-131.836,-52.246,-8.301,-149.414,0.000
1709720514.204,-124.023,-49.805,-13.672,-131.836,0.000
1709720514.208,-105.469,-39.062,-2.441,-104.492,0.000
1709720514.212,-96.191,-40.527,1.465,-103.027,0.000
1709720514.216,-98.633,-37.598,-0.977,-119.141,0.000
1709720514.220,-96.680,-39.551,1.953,-110.840,0.000
1709720514.224,-84.961,-37.109,6.348,-94.238,0.000
1709720514.228,-67.871,-37.109,-1.465,-99.609,0.000
1709720514.232,-62.500,-45.410,-7.324,-88.379,0.000
1709720514.235,-75.195,-58.594,-8.789,-92.773,0.000
1709720514.239,-53.711,-50.293,4.395,-61.035,0.000
1709720514.243,-54.688,-54.199,-12.695,-54.199,0.000
1709720514.247,-58.105,-71.289,-34.668,-69.824,0.000
1709720514.251,-23.926,-58.594,-23.926,-28.809,0.000
1709720514.255,-28.320,-48.828,-17.090,-31.250,0.000
1709720514.259,-50.781,-62.500,-20.508,-60.547,0.000
1709720514.263,-43.457,-74.707,-30.762,-56.152,0.000
1709720514.267,-5.371,-67.383,-30.273,-23.926,0.000
1709720514.271,13.184,-68.359,-27.344,-4.883,0.000
1709720514.275,-6.348,-68.848,-31.250,-22.949,0.000
1709720514.278,-34.180,-75.195,-39.062,-51.758,0.000
1709720514.282,-11.230,-66.406,-25.391,-24.414,0.000
1709720514.286,16.113,-55.176,-25.391,-4.395,0.000
1709720514.290,-16.602,-75.195,-53.711,-34.668,0.000
1709720514.294,-27.344,-65.918,-51.270,-39.551,0.000
1709720514.298,-27.832,-55.664,-40.039,-50.781,0.000
1709720514.302,-35.156,-58.105,-37.109,-63.965,0.000
1709720514.306,-25.391,-52.246,-45.410,-40.527,0.000
1709720514.310,-12.695,-46.387,-39.062,-28.320,0.000
1709720514.314,-14.648,-44.922,-26.367,-31.250,0.000
1709720514.318,-33.691,-54.688,-31.250,-41.992,0.000
1709720514.321,-38.574,-55.176,-37.109,-45.898,0.000
1709720514.325,-13.184,-50.781,-33.203,-32.227,0.000
1709720514.329,4.883,-48.340,-22.949,-4.395,0.000
1709720514.333,-20.020,-57.617,-37.109,-11.719,0.000
1709720514.337,-60.059,-70.801,-53.711,-63.477,0.000
1709720514.341,-45.410,-60.547,-38.086,-63.965,0.000
1709720514.345,-31.250,-56.641,-33.203,-39.062,0.000
1709720514.349,-26.855,-56.152,-42.969,-33.691,0.000
1709720514.353,-28.809,-52.734,-44.922,-45.898,0.000
1709720514.357,-46.387,-56.152,-39.551,-62.012,0.000
1709720514.361,-49.805,-56.152,-37.109,-68.359,0.000
1709720514.364,-37.109,-46.387,-31.738,-57.129,0.000
1709720514.368,-20.996,-41.504,-33.203,-39.062,0.000
1709720514.372,-8.789,-41.992,-26.367,-20.996,0.000
1709720514.376,-29.785,-48.828,-32.715,-36.133,0.000
1709720514.380,-78.613,-49.316,-48.340,-87.891,0.000
1709720514.384,-70.312,-47.852,-41.992,-73.242,0.000
1709720514.388,-31.738,-51.270,-41.016,-36.621,0.000
1709720514.392,-35.156,-43.457,-42.480,-62.500,0.000
1709720514.396,-62.012,-47.363,-45.898,-86.914,0.000
1709720514.400,-64.941,-55.664,-39.062,-83.496,0.000
1709720514.403,-48.828,-47.363,-33.691,-75.195,0.000
1709720514.407,-32.715,-43.457,-45.410,-61.035,0.000
1709720514.411,-32.227,-44.922,-43.457,-60.059,0.000
1709720514.415,-60.547,-47.852,-41.992,-79.590,0.000
1709720514.419,-55.664,-45.898,-28.320,-69.336,0.000
1709720514.423,-52.734,-53.711,-24.902,-63.965,0.000
1709720514.427,-72.266,-63.477,-47.363,-80.566,0.000
1709720514.431,-57.617,-66.406,-48.828,-61.035,0.000
1709720514.435,-62.988,-71.777,-43.945,-68.359,0.000
1709720514.439,-72.754,-55.176,-39.551,-87.402,0.000
1709720514.443,-61.523,-46.387,-40.527,-76.660,0.000
1709720514.446,-43.457,-49.805,-34.668,-45.410,0.000
1709720514.450,-36.133,-56.152,-37.109,-37.598,0.000
1709720514.454,-58.105,-70.312,-52.246,-73.730,0.000
1709720514.458,-72.266,-63.477,-47.363,-89.355,0.000
1709720514.462,-63.965,-47.363,-37.598,-74.219,0.000
1709720514.466,-52.734,-48.828,-38.086,-66.406,0.000
1709720514.470,-70.312,-67.383,-54.199,-80.566,0.000
1709720514.474,-80.078,-67.871,-52.246,-82.031,0.000
1709720514.478,-75.195,-49.805,-26.367,-83.496,0.000
1709720514.482,-69.336,-48.828,-29.785,-87.402,0.000
1709720514.485,-63.965,-54.199,-47.363,-71.289,0.000
1709720514.489,-50.781,-49.805,-41.992,-55.176,0.000
1709720514.493,-46.875,-41.016,-33.203,-54.199,0.000
1709720514.497,-62.988,-42.480,-34.668,-68.848,0.000
1709720514.501,-71.777,-42.969,-37.598,-76.660,0.000
1709720514.505,-61.523,-43.457,-29.785,-71.289,0.000
1709720514.509,-26.367,-40.527,-8.789,-28.320,0.000
1709720514.513,-38.574,-45.898,-19.531,-34.668,0.000
1709720514.517,-81.543,-58.594,-38.086,-99.121,0.000
1709720514.521,-74.219,-49.805,-27.344,-87.402,0.000
1709720514.525,-51.270,-52.246,-28.320,-70.801,0.000
1709720514.528,-42.969,-51.270,-31.250,-67.383,0.000
1709720514.532,-54.688,-43.945,-22.461,-60.547,0.000
1709720514.536,-60.547,-47.852,-23.438,-67.383,0.000
1709720514.540,-69.336,-49.316,-24.414,-83.008,0.000
1709720514.544,-78.125,-53.711,-30.273,-87.402,0.000
1709720514.548,-66.895,-55.176,-32.227,-72.754,0.000
1709720514.552,-48.340,-48.828,-20.508,-56.641,0.000
1709720514.556,-54.688,-46.875,-19.043,-60.059,0.000
1709720514.560,-85.938,-65.430,-33.691,-84.961,0.000
1709720514.564,-72.754,-66.406,-35.645,-86.914,0.000
1709720514.567,-42.969,-44.434,-23.926,-52.734,0.000
1709720514.571,-45.898,-47.852,-28.320,-43.457,0.000
1709720514.575,-67.383,-63.477,-38.574,-80.078,0.000
1709720514.579,-79.102,-61.523,-29.785,-101.074,0.000
1709720514.583,-67.871,-45.410,-20.020,-84.473,0.000
1709720514.587,-59.570,-36.133,-23.926,-61.035,0.000
1709720514.591,-71.777,-54.199,-32.715,-67.383,0.000
1709720514.595,-92.773,-66.406,-32.227,-79.590,0.000
1709720514.599,-87.891,-62.988,-26.855,-87.891,0.000
1709720514.603,-75.195,-51.270,-22.949,-87.891,0.000
1709720514.607,-65.918,-31.738,-15.137,-75.684,0.000
1709720514.610,-68.848,-38.086,-26.855,-67.871,0.000
1709720514.614,-64.941,-45.898,-23.926,-65.430,0.000
1709720514.618,-83.008,-39.062,-21.973,-100.098,0.000
1709720514.622,-108.887,-44.922,-41.016,-134.277,0.000
1709720514.626,-79.102,-49.316,-41.992,-101.562,0.000
1709720514.630,-68.848,-44.922,-39.062,-66.406,0.000
1709720514.634,-87.891,-41.992,-31.250,-86.914,0.000
1709720514.638,-109.375,-37.598,-16.113,-117.676,0.000
1709720514.642,-107.422,-31.250,-8.301,-120.605,0.000
1709720514.646,-90.332,-30.762,-7.324,-117.188,0.000
1709720514.650,-102.051,-35.645,-5.859,-113.281,0.000
1709720514.653,-126.953,-33.203,4.395,-121.582,0.000
1709720514.657,-112.793,-22.949,13.184,-119.629,0.000
1709720514.661,-104.492,-32.715,6.836,-109.863,0.000
1709720514.665,-139.648,-48.828,-4.395,-139.160,0.000
1709720514.669,-138.672,-38.086,-2.930,-154.297,0.000
1709720514.673,-131.836,-36.621,0.488,-138.184,0.000
1709720514.677,-145.508,-39.062,-1.465,-149.902,0.000
1709720514.681,-149.902,-37.109,-7.324,-173.828,0.000
1709720514.685,-137.207,-37.598,2.441,-151.855,0.000
1709720514.689,-117.676,-35.156,19.531,-119.629,0.000
1709720514.693,-116.699,-38.574,9.766,-116.699,0.000
1709720514.696,-126.953,-43.945,-8.789,-141.113,0.000
1709720514.700,-140.625,-44.922,-11.719,-161.133,0.000
1709720514.704,-138.184,-31.738,2.441,-131.836,0.000
1709720514.708,-130.371,-32.715,-0.488,-111.816,0.000
1709720514.712,-139.648,-48.828,-13.672,-134.277,0.000
1709720514.716,-135.742,-42.969,-5.859,-152.832,0.000
1709720514.720,-129.883,-45.898,-10.742,-160.156,0.000
1709720514.724,-121.094,-47.852,-12.207,-150.879,0.000
1709720514.728,-106.934,-50.293,-11.230,-124.023,0.000
1709720514.732,-88.379,-57.617,-17.090,-96.191,0.000
1709720514.735,-93.262,-58.105,-15.625,-98.633,0.000
1709720514.739,-93.262,-50.781,-13.672,-110.840,0.000
1709720514.743,-86.914,-49.316,-13.184,-99.609,0.000
1709720514.747,-62.500,-45.898,-10.742,-54.199,0.000
1709720514.751,-31.250,-48.340,-4.883,-14.160,0.000
1709720514.755,-67.383,-62.988,-22.461,-59.570,0.000
1709720514.759,-79.590,-62.988,-32.227,-96.680,0.000
1709720514.763,-53.711,-68.359,-26.367,-63.477,0.000
1709720514.767,-29.785,-73.242,-22.949,-24.414,0.000
1709720514.771,-19.043,-69.336,-22.949,-17.090,0.000
1709720514.775,-27.832,-65.430,-28.809,-23.926,0.000
1709720514.778,-32.715,-68.359,-30.762,-37.109,0.000
1709720514.782,-28.320,-72.754,-30.273,-30.273,0.000
1709720514.786,0.000,-74.219,-19.531,2.930,0.000
1709720514.790,5.371,-82.520,-25.879,13.672,0.000
1709720514.794,14.648,-72.754,-25.879,27.344,0.000
1709720514.798,6.348,-69.336,-27.344,2.441,0.000
1709720514.802,-40.039,-85.449,-53.711,-47.852,0.000
1709720514.806,-15.137,-78.125,-45.410,-26.855,0.000
1709720514.810,3.906,-73.242,-36.621,-1.953,0.000
1709720514.814,-14.648,-76.660,-46.875,-21.973,0.000
