timestamps,PPG1,PPG2,PPG3
1709721385.024,3334.000,119436.000,65406.000
1709721385.039,3345.000,119391.000,65405.000
1709721385.055,3346.000,119439.000,65428.000
1709721385.071,3350.000,119417.000,65452.000
1709721385.086,3345.000,119420.000,65421.000
1709721385.102,3347.000,119402.000,65440.000
1709721385.117,3350.000,119384.000,65437.000
1709721385.133,3340.000,119494.000,65451.000
1709721385.149,3352.000,119480.000,65441.000
1709721385.164,3356.000,119506.000,65454.000
1709721385.180,3352.000,119484.000,65435.000
1709721385.196,3354.000,119511.000,65432.000
1709721385.211,3355.000,119553.000,65444.000
1709721385.227,3351.000,119552.000,65458.000
1709721385.242,3352.000,119508.000,65418.000
1709721385.258,3346.000,119468.000,65432.000
1709721385.274,3353.000,119414.000,65431.000
1709721385.289,3343.000,119336.000,65423.000
1709721385.305,3340.000,119352.000,65403.000
1709721385.321,3339.000,119326.000,65433.000
1709721385.336,3332.000,119336.000,65404.000
1709721385.352,3325.000,119313.000,65406.000
1709721385.367,3332.000,119201.000,65387.000
1709721385.383,3330.000,119189.000,65366.000
1709721385.399,3324.000,119223.000,65399.000
1709721385.414,3325.000,119129.000,65378.000
1709721385.430,3325.000,119059.000,65347.000
1709721385.446,3324.000,119104.000,65379.000
1709721385.461,3320.000,119106.000,65318.000
1709721385.477,3329.000,119021.000,65345.000
1709721385.492,3322.000,119034.000,65334.000
1709721385.508,3319.000,119032.000,65320.000
1709721385.524,3322.000,118984.000,65305.000
1709721385.539,3328.000,119047.000,65331.000
1709721385.555,3315.000,119003.000,65321.000
1709721385.571,3315.000,119052.000,65319.000
1709721385.586,3323.000,119006.000,65307.000
1709721385.602,3320.000,118996.000,65343.000
1709721385.617,3325.000,118971.000,65355.000
1709721385.633,3321.000,118984.000,65318.000
1709721385.649,3318.000,118987.000,65316.000
1709721385.664,3313.000,119028.000,65273.000
1709721385.680,3319.000,118961.000,65298.000
1709721385.696,3324.000,118973.000,65315.000
1709721385.711,3323.000,118918.000,65314.000
1709721385.727,3324.000,118973.000,65283.000
1709721385.742,3317.000,118970.000,65262.000
1709721385.758,3327.000,118936.000,65299.000
1709721385.774,3325.000,119035.000,65259.000
1709721385.789,3323.000,119004.000,65282.000
1709721385.805,3322.000,119014.000,65269.000
1709721385.821,3328.000,119039.000,65309.000
1709721385.836,3320.000,119019.000,65284.000
1709721385.852,3319.000,119139.000,65302.000
1709721385.867,3329.000,119029.000,65288.000
1709721385.883,3326.000,119118.000,65293.000
1709721385.899,3329.000,119071.000,65274.000
1709721385.914,3327.000,119103.000,65246.000
1709721385.930,3332.000,119084.000,65281.000
1709721385.946,3333.000,119214.000,65304.000
1709721385.961,3329.000,119197.000,65277.000
1709721385.977,3346.000,119149.000,65278.000
1709721385.992,3335.000,119196.000,65274.000
1709721386.008,3339.000,119215.000,65285.000
1709721386.024,3342.000,119246.000,65312.000
1709721386.039,3339.000,119207.000,65316.000
1709721386.055,3344.000,119289.000,65335.000
1709721386.071,3344.000,119258.000,65318.000
1709721386.086,3351.000,119214.000,65322.000
1709721386.102,3343.000,119214.000,65354.000
1709721386.117,3348.000,119302.000,65321.000
1709721386.133,3346.000,119216.000,65275.000
1709721386.149,3335.000,119256.000,65315.000
1709721386.164,3338.000,119200.000,65314.000
1709721386.180,3333.000,119191.000,65312.000
1709721386.196,3334.000,119045.000,65271.000
1709721386.211,3333.000,119139.000,65282.000
1709721386.227,3331.000,119090.000,65289.000
1709721386.242,3328.000,119136.000,65253.000
1709721386.258,3334.000,119064.000,65241.000
1709721386.274,3329.000,118965.000,65274.000
1709721386.289,3322.000,118939.000,65272.000
1709721386.305,3323.000,118924.000,65245.000
1709721386.321,3321.000,118950.000,65209.000
1709721386.336,3318.000,118975.000,65185.000
1709721386.352,3327.000,118929.000,65236.000
1709721386.367,3328.000,118871.000,65221.000
1709721386.383,3332.000,118850.000,65237.000
1709721386.399,3324.000,118891.000,65210.000
1709721386.414,3320.000,118890.000,65215.000
1709721386.430,3320.000,118877.000,65221.000
1709721386.446,3323.000,118878.000,65246.000
1709721386.461,3324.000,118874.000,65238.000
1709721386.477,3315.000,118831.000,65228.000
1709721386.492,3326.000,118880.000,65259.000
1709721386.508,3321.000,118874.000,65228.000
1709721386.524,3313.000,118876.000,65244.000
1709721386.539,3312.000,118817.000,65224.000
1709721386.555,3315.000,118852.000,65227.000
1709721386.571,3323.000,118890.000,65249.000
1709721386.586,3320.000,118842.000,65222.000
1709721386.602,3320.000,118871.000,65271.000
1709721386.617,3320.000,118871.000,65242.000
1709721386.633,3325.000,118896.000,65217.000
1709721386.649,3318.000,118912.000,65192.000
1709721386.664,3320.000,118931.000,65227.000
1709721386.680,3331.000,118994.000,65218.000
1709721386.696,3330.000,118902.000,65238.000
1709721386.711,3327.000,118964.000,65222.000
1709721386.727,3326.000,119006.000,65263.000
1709721386.742,3328.000,118986.000,65250.000
1709721386.758,3325.000,119008.000,65214.000
1709721386.774,3317.000,119008.000,65233.000
1709721386.789,3327.000,119084.000,65276.000
1709721386.805,3327.000,119133.000,65258.000
1709721386.821,3331.000,119101.000,65287.000
1709721386.836,3338.000,119100.000,65255.000
1709721386.852,3330.000,119104.000,65238.000
1709721386.867,3335.000,119191.000,65282.000
1709721386.883,3333.000,119214.000,65277.000
1709721386.899,3341.000,119121.000,65268.000
1709721386.914,3338.000,119141.000,65263.000
1709721386.930,3343.000,119178.000,65284.000
1709721386.946,3340.000,119228.000,65353.000
1709721386.961,3345.000,119200.000,65287.000
1709721386.977,3339.000,119273.000,65286.000
1709721386.992,3346.000,119332.000,65346.000
1709721387.008,3347.000,119248.000,65332.000
1709721387.024,3350.000,119210.000,65296.000
1709721387.039,3336.000,119300.000,65304.000
1709721387.055,3340.000,119195.000,65285.000
1709721387.071,3341.000,119267.000,65288.000
1709721387.086,3340.000,119143.000,65274.000
1709721387.102,3336.000,119093.000,65253.000
1709721387.117,3334.000,119069.000,65264.000
1709721387.133,3322.000,119136.000,65269.000
1709721387.149,3334.000,118985.000,65240.000
1709721387.164,3333.000,119002.000,65238.000
1709721387.180,3327.000,118995.000,65242.000
1709721387.196,3328.000,118965.000,65216.000
1709721387.211,3332.000,118918.000,65231.000
1709721387.227,3335.000,118928.000,65207.000
1709721387.242,3325.000,118938.000,65239.000
1709721387.258,3330.000,118969.000,65225.000
1709721387.274,3332.000,119011.000,65258.000
1709721387.289,3329.000,118900.000,65224.000
1709721387.305,3331.000,118960.000,65233.000
1709721387.321,3334.000,118976.000,65268.000
1709721387.336,3332.000,118995.000,65180.000
1709721387.352,3333.000,118950.000,65232.000
1709721387.367,3328.000,118953.000,65202.000
1709721387.383,3335.000,118858.000,65243.000
1709721387.399,3329.000,118884.000,65159.000
1709721387.414,3340.000,118899.000,65168.000
1709721387.430,3327.000,118855.000,65184.000
1709721387.446,3334.000,118901.000,65136.000
1709721387.461,3335.000,118927.000,65184.000
1709721387.477,3332.000,118846.000,65171.000
1709721387.492,3331.000,118971.000,65183.000
1709721387.508,3330.000,118963.000,65137.000
1709721387.524,3333.000,118923.000,65131.000
1709721387.539,3339.000,118914.000,65156.000
1709721387.555,3343.000,118913.000,65128.000
1709721387.571,3336.000,118880.000,65121.000
1709721387.586,3341.000,118919.000,65144.000
1709721387.602,3340.000,119031.000,65176.000
1709721387.617,3338.000,118951.000,65132.000
1709721387.633,3342.000,118942.000,65152.000
1709721387.649,3348.000,118968.000,65127.000
1709721387.664,3350.000,118971.000,65124.000
1709721387.680,3352.000,118972.000,65138.000
1709721387.696,3349.000,119040.000,65135.000
1709721387.711,3350.000,118999.000,65165.000
1709721387.727,3352.000,119052.000,65155.000
1709721387.742,3357.000,119036.000,65191.000
1709721387.758,3352.000,119078.000,65181.000
1709721387.774,3365.000,119160.000,65214.000
1709721387.789,3358.000,119096.000,65211.000
1709721387.805,3364.000,119152.000,65186.000
1709721387.821,3358.000,119189.000,65214.000
1709721387.836,3356.000,119226.000,65208.000
1709721387.852,3359.000,119196.000,65247.000
1709721387.867,3361.000,119202.000,65240.000
1709721387.883,3362.000,119253.000,65215.000
1709721387.899,3365.000,119262.000,65204.000
1709721387.914,3368.000,119262.000,65268.000
1709721387.930,3367.000,119238.000,65273.000
1709721387.946,3362.000,119362.000,65271.000
1709721387.961,3371.000,119289.000,65248.000
1709721387.977,3365.000,119343.000,65257.000
1709721387.992,3359.000,119337.000,65250.000
1709721388.008,3355.000,119303.000,65238.000
1709721388.024,3361.000,119242.000,65227.000
1709721388.039,3359.000,119211.000,65259.000
1709721388.055,3359.000,119110.000,65227.000
1709721388.071,3354.000,119086.000,65232.000
1709721388.086,3357.000,119155.000,65226.000
1709721388.102,3354.000,119064.000,65226.000
1709721388.117,3351.000,119122.000,65202.000
1709721388.133,3351.000,119070.000,65226.000
1709721388.149,3354.000,119017.000,65215.000
1709721388.164,3351.000,119141.000,65238.000
1709721388.180,3350.000,119046.000,65228.000
1709721388.196,3350.000,119057.000,65216.000
1709721388.211,3349.000,119049.000,65215.000
1709721388.227,3346.000,119113.000,65216.000
1709721388.242,3359.000,119044.000,65212.000
1709721388.258,3352.000,119014.000,65231.000
1709721388.274,3344.000,119080.000,65216.000
1709721388.289,3348.000,119072.000,65200.000
1709721388.305,3348.000,119099.000,65243.000
1709721388.321,3341.000,119094.000,65226.000
1709721388.336,3352.000,119036.000,65252.000
1709721388.352,3346.000,119090.000,65209.000
1709721388.367,3345.000,119079.000,65232.000
1709721388.383,3346.000,119118.000,65259.000
1709721388.399,3344.000,119108.000,65276.000
1709721388.414,3345.000,119076.000,65258.000
1709721388.430,3345.000,119102.000,65250.000
1709721388.446,3347.000,119192.000,65279.000
1709721388.461,3347.000,119115.000,65234.000
1709721388.477,3348.000,119154.000,65254.000
1709721388.492,3350.000,119087.000,65239.000
1709721388.508,3354.000,119173.000,65268.000
1709721388.524,3354.000,119130.000,65230.000
1709721388.539,3354.000,119086.000,65239.000
1709721388.555,3350.000,119200.000,65262.000
1709721388.571,3356.000,119154.000,65239.000
1709721388.586,3352.000,119151.000,65247.000
1709721388.602,3352.000,119186.000,65273.000
1709721388.617,3355.000,119191.000,65272.000
1709721388.633,3358.000,119215.000,65272.000
1709721388.649,3354.000,119161.000,65295.000
1709721388.664,3359.000,119316.000,65348.000
1709721388.680,3352.000,119303.000,65285.000
1709721388.696,3359.000,119263.000,65318.000
1709721388.711,3369.000,119230.000,65332.000
1709721388.727,3366.000,119251.000,65331.000
1709721388.742,3367.000,119348.000,65349.000
1709721388.758,3363.000,119342.000,65336.000
1709721388.774,3364.000,119409.000,65338.000
1709721388.789,3363.000,119376.000,65329.000
1709721388.805,3373.000,119390.000,65352.000
1709721388.821,3364.000,119459.000,65357.000
1709721388.836,3374.000,119454.000,65358.000
1709721388.852,3374.000,119402.000,65361.000
1709721388.867,3373.000,119415.000,65383.000
1709721388.883,3369.000,119490.000,65399.000
1709721388.899,3371.000,119448.000,65392.000
1709721388.914,3375.000,119434.000,65392.000
1709721388.930,3364.000,119440.000,65402.000
1709721388.946,3368.000,119417.000,65385.000
1709721388.961,3363.000,119467.000,65390.000
1709721388.977,3358.000,119404.000,65383.000
1709721388.992,3356.000,119370.000,65343.000
1709721389.008,3363.000,119289.000,65355.000
1709721389.024,3357.000,119346.000,65376.000
1709721389.039,3357.000,119335.000,65406.000
1709721389.055,3358.000,119376.000,65336.000
1709721389.071,3357.000,119206.000,65354.000
1709721389.086,3359.000,119233.000,65408.000
1709721389.102,3349.000,119296.000,65361.000
1709721389.117,3352.000,119271.000,65391.000
1709721389.133,3357.000,119258.000,65376.000
1709721389.149,3353.000,119298.000,65376.000
1709721389.164,3360.000,119214.000,65400.000
1709721389.180,3361.000,119249.000,65428.000
1709721389.196,3361.000,119118.000,65388.000
1709721389.211,3360.000,119232.000,65389.000
1709721389.227,3352.000,119268.000,65398.000
1709721389.242,3357.000,119185.000,65403.000
1709721389.258,3355.000,119240.000,65390.000
1709721389.274,3350.000,119201.000,65374.000
1709721389.289,3355.000,119312.000,65421.000
1709721389.305,3354.000,119257.000,65405.000
1709721389.321,3359.000,119155.000,65436.000
1709721389.336,3363.000,119152.000,65402.000
1709721389.352,3356.000,119235.000,65394.000
1709721389.367,3353.000,119273.000,65398.000
1709721389.383,3357.000,119287.000,65418.000
1709721389.399,3358.000,119264.000,65383.000
1709721389.414,3359.000,119228.000,65372.000
1709721389.430,3356.000,119272.000,65421.000
1709721389.446,3355.000,119328.000,65378.000
1709721389.461,3364.000,119218.000,65396.000
1709721389.477,3362.000,119259.000,65403.000
1709721389.492,3359.000,119349.000,65414.000
1709721389.508,3360.000,119315.000,65372.000
1709721389.524,3363.000,119274.000,65398.000
1709721389.539,3361.000,119356.000,65412.000
1709721389.555,3365.000,119400.000,65403.000
1709721389.571,3366.000,119350.000,65397.000
1709721389.586,3367.000,119457.000,65445.000
1709721389.602,3370.000,119356.000,65419.000
1709721389.617,3369.000,119427.000,65401.000
1709721389.633,3369.000,119426.000,65425.000
1709721389.649,3365.000,119480.000,65422.000
1709721389.664,3368.000,119451.000,65425.000
1709721389.680,3373.000,119486.000,65469.000
1709721389.696,3372.000,119499.000,65466.000
1709721389.711,3372.000,119499.000,65474.000
1709721389.727,3373.000,119518.000,65483.000
1709721389.742,3375.000,119502.000,65479.000
1709721389.758,3378.000,119551.000,65471.000
1709721389.774,3375.000,119626.000,65510.000
1709721389.789,3381.000,119544.000,65492.000
1709721389.805,3377.000,119594.000,65522.000
1709721389.821,3379.000,119585.000,65509.000
1709721389.836,3374.000,119634.000,65518.000
1709721389.852,3377.000,119585.000,65516.000
1709721389.867,3367.000,119570.000,65492.000
1709721389.883,3362.000,119479.000,65525.000
1709721389.899,3373.000,119457.000,65474.000
1709721389.914,3368.000,119444.000,65488.000
1709721389.930,3375.000,119435.000,65450.000
1709721389.946,3366.000,119449.000,65472.000
1709721389.961,3363.000,119408.000,65455.000
1709721389.977,3375.000,119325.000,65444.000
1709721389.992,3366.000,119409.000,65443.000
1709721390.008,3369.000,119382.000,65461.000
1709721390.024,3365.000,119346.000,65467.000
1709721390.039,3370.000,119337.000,65447.000
1709721390.055,3368.000,119399.000,65479.000
1709721390.071,3371.000,119321.000,65466.000
1709721390.086,3369.000,119323.000,65489.000
1709721390.102,3364.000,119387.000,65454.000
1709721390.117,3374.000,119288.000,65470.000
1709721390.133,3376.000,119325.000,65466.000
1709721390.149,3369.000,119350.000,65477.000
1709721390.164,3360.000,119414.000,65468.000
1709721390.180,3372.000,119310.000,65474.000
1709721390.196,3371.000,119348.000,65476.000
1709721390.211,3377.000,119344.000,65448.000
1709721390.227,3372.000,119320.000,65443.000
1709721390.242,3372.000,119360.000,65484.000
1709721390.258,3378.000,119329.000,65494.000
1709721390.274,3374.000,119286.000,65437.000
1709721390.289,3374.000,119344.000,65479.000
1709721390.305,3367.000,119443.000,65477.000
1709721390.321,3378.000,119317.000,65448.000
1709721390.336,3375.000,119350.000,65462.000
1709721390.352,3379.000,119367.000,65469.000
1709721390.367,3379.000,119334.000,65461.000
1709721390.383,3383.000,119433.000,65450.000
1709721390.399,3386.000,119416.000,65492.000
1709721390.414,3384.000,119362.000,65481.000
1709721390.430,3382.000,119466.000,65468.000
1709721390.446,3380.000,119463.000,65456.000
1709721390.461,3384.000,119422.000,65460.000
1709721390.477,3384.000,119476.000,65468.000
1709721390.492,3381.000,119443.000,65447.000
1709721390.508,3387.000,119492.000,65502.000
1709721390.524,3387.000,119514.000,65471.000
1709721390.539,3391.000,119559.000,65516.000
1709721390.555,3391.000,119561.000,65508.000
1709721390.571,3400.000,119485.000,65501.000
1709721390.586,3393.000,119487.000,65534.000
1709721390.602,3389.000,119532.000,65502.000
1709721390.617,3392.000,119583.000,65560.000
1709721390.633,3402.000,119581.000,65527.000
1709721390.649,3393.000,119647.000,65571.000
1709721390.664,3394.000,119594.000,65534.000
1709721390.680,3391.000,119579.000,65531.000
1709721390.696,3394.000,119583.000,65545.000
1709721390.711,3393.000,119560.000,65542.000
1709721390.727,3386.000,119527.000,65529.000
1709721390.742,3384.000,119547.000,65500.000
1709721390.758,3379.000,119454.000,65525.000
1709721390.774,3381.000,119422.000,65542.000
1709721390.789,3384.000,119500.000,65516.000
1709721390.805,3378.000,119398.000,65494.000
1709721390.821,3383.000,119321.000,65503.000
1709721390.836,3391.000,119331.000,65480.000
1709721390.852,3382.000,119317.000,65503.000
1709721390.867,3383.000,119297.000,65475.000
1709721390.883,3378.000,119349.000,65479.000
1709721390.899,3384.000,119353.000,65484.000
1709721390.914,3382.000,119236.000,65482.000
1709721390.930,3388.000,119273.000,65460.000
1709721390.946,3382.000,119359.000,65492.000
1709721390.961,3376.000,119325.000,65467.000
1709721390.977,3383.000,119262.000,65482.000
1709721390.992,3383.000,119268.000,65484.000
1709721391.008,3381.000,119227.000,65474.000
1709721391.024,3379.000,119249.000,65516.000
1709721391.039,3378.000,119282.000,65502.000
1709721391.055,3387.000,119248.000,65481.000
1709721391.071,3383.000,119308.000,65494.000
1709721391.086,3386.000,119225.000,65498.000
1709721391.102,3381.000,119299.000,65477.000
1709721391.117,3384.000,119331.000,65453.000
1709721391.133,3379.000,119277.000,65484.000
1709721391.149,3383.000,119276.000,65481.000
1709721391.164,3383.000,119281.000,65486.000
1709721391.180,3381.000,119313.000,65472.000
1709721391.196,3394.000,119197.000,65499.000
1709721391.211,3388.000,119272.000,65479.000
1709721391.227,3382.000,119294.000,65487.000
1709721391.242,3392.000,119240.000,65493.000
1709721391.258,3386.000,119213.000,65479.000
1709721391.274,3387.000,119347.000,65497.000
1709721391.289,3387.000,119350.000,65509.000
1709721391.305,3382.000,119320.000,65512.000
1709721391.321,3395.000,119322.000,65514.000
1709721391.336,3395.000,119350.000,65497.000
1709721391.352,3389.000,119448.000,65527.000
1709721391.367,3391.000,119390.000,65500.000
1709721391.383,3396.000,119381.000,65484.000
1709721391.399,3386.000,119413.000,65509.000
1709721391.414,3390.000,119427.000,65508.000
1709721391.430,3400.000,119458.000,65508.000
1709721391.446,3406.000,119417.000,65528.000
1709721391.461,3396.000,119535.000,65508.000
1709721391.477,3393.000,119531.000,65551.000
1709721391.492,3405.000,119531.000,65529.000
1709721391.508,3399.000,119541.000,65561.000
1709721391.524,3400.000,119526.000,65566.000
1709721391.539,3408.000,119558.000,65571.000
1709721391.555,3405.000,119558.000,65567.000
1709721391.571,3401.000,119536.000,65575.000
1709721391.586,3400.000,119502.000,65546.000
1709721391.602,3398.000,119458.000,65540.000
1709721391.617,3400.000,119352.000,65572.000
1709721391.633,3389.000,119450.000,65528.000
1709721391.649,3391.000,119344.000,65522.000
1709721391.664,3387.000,119314.000,65475.000
1709721391.680,3388.000,119250.000,65481.000
1709721391.696,3386.000,119282.000,65520.000
1709721391.711,3392.000,119248.000,65473.000
1709721391.727,3382.000,119158.000,65496.000
1709721391.742,3382.000,119133.000,65437.000
1709721391.758,3377.000,119126.000,65466.000
1709721391.774,3378.000,119117.000,65449.000
1709721391.789,3376.000,119090.000,65443.000
1709721391.805,3379.000,119032.000,65418.000
1709721391.821,3380.000,119060.000,65411.000
1709721391.836,3369.000,119029.000,65459.000
1709721391.852,3382.000,118997.000,65448.000
1709721391.867,3381.000,119005.000,65465.000
1709721391.883,3374.000,119059.000,65413.000
1709721391.899,3377.000,118992.000,65449.000
1709721391.914,3374.000,118964.000,65432.000
1709721391.930,3368.000,119003.000,65412.000
1709721391.946,3375.000,119002.000,65440.000
1709721391.961,3366.000,119021.000,65441.000
1709721391.977,3369.000,118975.000,65418.000
1709721391.992,3377.000,118928.000,65422.000
1709721392.008,3369.000,118940.000,65434.000
1709721392.024,3371.000,118962.000,65448.000
1709721392.039,3371.000,118971.000,65407.000
1709721392.055,3370.000,118998.000,65422.000
1709721392.071,3371.000,119012.000,65396.000
1709721392.086,3372.000,118969.000,65416.000
1709721392.102,3377.000,118914.000,65407.000
1709721392.117,3364.000,118994.000,65421.000
1709721392.133,3371.000,118938.000,65385.000
1709721392.149,3363.000,118959.000,65368.000
1709721392.164,3375.000,118960.000,65418.000
1709721392.180,3372.000,119052.000,65408.000
1709721392.196,3373.000,119013.000,65394.000
1709721392.211,3370.000,118973.000,65400.000
1709721392.227,3369.000,118984.000,65455.000
1709721392.242,3372.000,119101.000,65425.000
1709721392.258,3371.000,119067.000,65420.000
1709721392.274,3377.000,119010.000,65432.000
1709721392.289,3372.000,119079.000,65424.000
1709721392.305,3376.000,119088.000,65389.000
1709721392.321,3371.000,119099.000,65397.000
1709721392.336,3378.000,119144.000,65413.000
1709721392.352,3379.000,119081.000,65390.000
1709721392.367,3377.000,119176.000,65435.000
1709721392.383,3374.000,119219.000,65415.000
1709721392.399,3375.000,119138.000,65413.000
1709721392.414,3380.000,119099.000,65431.000
1709721392.430,3383.000,119135.000,65425.000
1709721392.446,3383.000,119201.000,65466.000
1709721392.461,3391.000,119219.000,65433.000
1709721392.477,3387.000,119144.000,65441.000
1709721392.492,3381.000,119150.000,65428.000
1709721392.508,3378.000,119117.000,65422.000
1709721392.524,3369.000,119208.000,65447.000
1709721392.539,3374.000,119068.000,65397.000
1709721392.555,3369.000,118968.000,65407.000
1709721392.571,3366.000,119040.000,65391.000
1709721392.586,3364.000,118934.000,65403.000
1709721392.602,3361.000,119000.000,65389.000
1709721392.617,3362.000,118876.000,65353.000
1709721392.633,3361.000,118899.000,65341.000
1709721392.649,3363.000,118871.000,65338.000
1709721392.664,3354.000,118849.000,65332.000
1709721392.680,3358.000,118796.000,65343.000
1709721392.696,3355.000,118750.000,65348.000
1709721392.711,3351.000,118751.000,65335.000
1709721392.727,3350.000,118790.000,65319.000
1709721392.742,3356.000,118747.000,65297.000
1709721392.758,3353.000,118809.000,65314.000
1709721392.774,3353.000,118728.000,65295.000
1709721392.789,3355.000,118763.000,65328.000
1709721392.805,3351.000,118679.000,65284.000
1709721392.821,3353.000,118727.000,65322.000
1709721392.836,3351.000,118642.000,65321.000
1709721392.852,3353.000,118661.000,65305.000
1709721392.867,3349.000,118718.000,65299.000
1709721392.883,3346.000,118644.000,65279.000
1709721392.899,3350.000,118663.000,65267.000
1709721392.914,3352.000,118708.000,65275.000
1709721392.930,3345.000,118778.000,65271.000
1709721392.946,3349.000,118691.000,65266.000
1709721392.961,3347.000,118702.000,65270.000
1709721392.977,3349.000,118705.000,65270.000
1709721392.992,3349.000,118753.000,65269.000
1709721393.008,3351.000,118751.000,65271.000
1709721393.024,3350.000,118769.000,65254.000
1709721393.039,3350.000,118692.000,65242.000
1709721393.055,3350.000,118808.000,65253.000
1709721393.071,3350.000,118749.000,65227.000
1709721393.086,3348.000,118785.000,65256.000
1709721393.102,3350.000,118758.000,65250.000
1709721393.117,3350.000,118810.000,65251.000
1709721393.133,3350.000,118880.000,65263.000
1709721393.149,3348.000,118790.000,65252.000
1709721393.164,3348.000,118856.000,65261.000
1709721393.180,3356.000,118834.000,65249.000
1709721393.196,3353.000,118839.000,65256.000
1709721393.211,3352.000,118926.000,65257.000
1709721393.227,3358.000,118894.000,65269.000
1709721393.242,3348.000,118890.000,65292.000
1709721393.258,3359.000,118927.000,65294.000
1709721393.274,3360.000,118924.000,65275.000
1709721393.289,3357.000,118939.000,65284.000
1709721393.305,3359.000,119013.000,65300.000
1709721393.321,3355.000,119022.000,65286.000
1709721393.336,3358.000,119017.000,65303.000
1709721393.352,3357.000,118960.000,65326.000
1709721393.367,3362.000,119002.000,65316.000
1709721393.383,3360.000,119029.000,65338.000
1709721393.399,3356.000,119016.000,65324.000
1709721393.414,3360.000,118949.000,65295.000
1709721393.430,3354.000,118959.000,65332.000
1709721393.446,3348.000,118948.000,65295.000
1709721393.461,3347.000,118880.000,65272.000
1709721393.477,3348.000,118888.000,65254.000
1709721393.492,3343.000,118908.000,65283.000
1709721393.508,3338.000,118777.000,65276.000
1709721393.524,3342.000,118862.000,65275.000
1709721393.539,3341.000,118804.000,65257.000
1709721393.555,3339.000,118811.000,65258.000
1709721393.571,3335.000,118792.000,65301.000
1709721393.586,3336.000,118802.000,65246.000
1709721393.602,3335.000,118715.000,65221.000
1709721393.617,3336.000,118660.000,65243.000
1709721393.633,3331.000,118717.000,65249.000
1709721393.649,3336.000,118698.000,65243.000
1709721393.664,3335.000,118708.000,65254.000
1709721393.680,3334.000,118693.000,65264.000
1709721393.696,3336.000,118700.000,65226.000
1709721393.711,3334.000,118683.000,65252.000
1709721393.727,3330.000,118701.000,65253.000
1709721393.742,3343.000,118677.000,65261.000
1709721393.758,3339.000,118694.000,65268.000
1709721393.774,3333.000,118687.000,65229.000
1709721393.789,3331.000,118662.000,65230.000
1709721393.805,3340.000,118705.000,65194.000
1709721393.821,3339.000,118632.000,65172.000
1709721393.836,3339.000,118613.000,65188.000
1709721393.852,3337.000,118669.000,65172.000
1709721393.867,3333.000,118659.000,65186.000
1709721393.883,3334.000,118732.000,65184.000
1709721393.899,3335.000,118668.000,65174.000
1709721393.914,3331.000,118713.000,65177.000
1709721393.930,3326.000,118746.000,65206.000
1709721393.946,3327.000,118724.000,65178.000
1709721393.961,3324.000,118723.000,65196.000
1709721393.977,3322.000,118730.000,65201.000
1709721393.992,3319.000,118795.000,65221.000
1709721394.008,3324.000,118834.000,65220.000
1709721394.024,3317.000,118832.000,65215.000
1709721394.039,3329.000,118832.000,65229.000
1709721394.055,3331.000,118800.000,65244.000
1709721394.071,3324.000,118921.000,65250.000
1709721394.086,3331.000,118808.000,65223.000
1709721394.102,3329.000,118843.000,65258.000
1709721394.117,3323.000,118967.000,65306.000
1709721394.133,3335.000,118906.000,65230.000
1709721394.149,3334.000,118840.000,65269.000
1709721394.164,3331.000,118914.000,65244.000
1709721394.180,3327.000,118946.000,65273.000
1709721394.196,3331.000,118919.000,65285.000
1709721394.211,3330.000,119032.000,65278.000
1709721394.227,3336.000,118953.000,65287.000
1709721394.242,3332.000,118989.000,65307.000
1709721394.258,3341.000,119038.000,65320.000
1709721394.274,3342.000,119063.000,65292.000
1709721394.289,3339.000,118989.000,65327.000
1709721394.305,3341.000,119041.000,65307.000
1709721394.321,3331.000,119080.000,65315.000
1709721394.336,3332.000,119075.000,65308.000
1709721394.352,3333.000,118955.000,65277.000
1709721394.367,3325.000,118986.000,65305.000
1709721394.383,3328.000,118953.000,65316.000
1709721394.399,3322.000,119028.000,65290.000
1709721394.414,3320.000,118927.000,65274.000
1709721394.430,3319.000,118871.000,65298.000
1709721394.446,3317.000,118918.000,65287.000
1709721394.461,3325.000,118857.000,65293.000
1709721394.477,3318.000,118854.000,65284.000
1709721394.492,3321.000,118837.000,65288.000
1709721394.508,3317.000,118847.000,65280.000
1709721394.524,3316.000,118849.000,65289.000
1709721394.539,3319.000,118862.000,65291.000
1709721394.555,3318.000,118840.000,65316.000
1709721394.571,3318.000,118829.000,65328.000
1709721394.586,3314.000,118836.000,65305.000
1709721394.602,3316.000,118847.000,65290.000
1709721394.617,3318.000,118882.000,65320.000
1709721394.633,3316.000,118847.000,65286.000
1709721394.649,3317.000,118754.000,65305.000
1709721394.664,3307.000,118880.000,65277.000
1709721394.680,3310.000,118774.000,65276.000
1709721394.696,3311.000,118882.000,65279.000
1709721394.711,3310.000,118811.000,65259.000
1709721394.727,3306.000,118837.000,65315.000
1709721394.742,3315.000,118782.000,65277.000
1709721394.758,3309.000,118838.000,65291.000
1709721394.774,3310.000,118766.000,65303.000
1709721394.789,3310.000,118815.000,65302.000
1709721394.805,3315.000,118909.000,65312.000
1709721394.821,3315.000,118896.000,65323.000
1709721394.836,3311.000,118887.000,65336.000
1709721394.852,3312.000,118855.000,65339.000
1709721394.867,3312.000,118863.000,65303.000
1709721394.883,3310.000,118892.000,65307.000
1709721394.899,3317.000,118931.000,65333.000
1709721394.914,3312.000,118928.000,65320.000
1709721394.930,3307.000,118967.000,65335.000
